categoria,centroide_lat,centroide_lon,funcion,id,municipio_id,nombre
Localidad simple,-33.6791252253366,-59.6668951027895,CABECERA_DEPARTAMENTO,6770050,60770.0,SAN PEDRO
Localidad simple,-33.8794559527188,-59.8753284459434,,6770060,60770.0,SANTA LUCIA
Componente de localidad compuesta,-35.0240394387399,-58.4205914420453,CABECERA_DEPARTAMENTO,6778020,60778.0,SAN VICENTE
Localidad simple,-34.6100370680434,-59.7504234207745,,6784010,60784.0,GENERAL RIVAS
Localidad simple,-34.7712617839883,-59.6879181821818,CABECERA_DEPARTAMENTO,6784020,60784.0,SUIPACHA
Localidad simple,-37.1293125663243,-59.105380206456,,6791010,60791.0,DE LA CANAL
Localidad simple,-37.2823323375205,-59.3630004748452,,6791030,60791.0,GARDEY
Localidad simple,-37.4029073074266,-59.5093354449092,,6791040,60791.0,MARIA IGNACIA
Localidad simple,-37.3238849060878,-59.1310691770429,CABECERA_DEPARTAMENTO,6791050,60791.0,TANDIL
Localidad simple,-36.5774103919485,-60.1711185359918,,6798010,60798.0,CROTTO
Localidad simple,-36.3573669882462,-60.0247443487218,CABECERA_DEPARTAMENTO,6798020,60798.0,TAPALQUE
Localidad simple,-36.1215309084723,-59.6527146246681,,6798030,60798.0,VELLOSO
Componente de localidad compuesta,-34.4256910710843,-58.5810472651652,CABECERA_DEPARTAMENTO,6805010,60805.0,TIGRE
Localidad simple,-36.5208587437818,-57.3249371025507,CABECERA_DEPARTAMENTO,6812010,60812.0,GENERAL CONESA
Localidad simple,-38.3352258409739,-62.6424099899733,,6819010,60819.0,CHASICO
Localidad simple,-38.2028131038038,-61.7678925154653,,6819020,60819.0,SALDUNGARAY
Componente de localidad compuesta,-38.1366716139365,-61.7956860399239,,6819030,60819.0,SIERRA DE LA VENTANA
Localidad simple,-38.0989983131157,-62.2218091270044,CABECERA_DEPARTAMENTO,6819040,60819.0,TORNQUIST
Localidad simple,-38.2867749310339,-62.2073117423093,,6819050,60819.0,TRES PICOS
Localidad simple,-38.0568266332177,-62.0782618310425,,6819060,60819.0,LA GRUTA
Localidad simple,-38.0795765714478,-61.9311383483155,,6819070,60819.0,VILLA VENTANA
Localidad simple,-35.8580311359835,-62.5126328995628,,6826010,60826.0,BERUTTI
Localidad simple,-36.367451804132,-62.3569660936558,,6826020,60231.0,GIRODIAS
Localidad simple,-36.1964811594442,-62.2245641400875,,6826030,60826.0,LA CARRETA
Localidad simple,-36.2779720057322,-62.5453088654651,,6826040,60826.0,30 DE AGOSTO
Localidad simple,-35.9746951559846,-62.7323099655579,CABECERA_DEPARTAMENTO,6826050,60826.0,TRENQUE LAUQUEN
Localidad simple,-36.4603092402658,-62.4871229040303,,6826060,60826.0,TRONGE
Localidad simple,-38.8079580951783,-59.7382989446997,,6833010,60833.0,BALNEARIO ORENSE
Localidad simple,-38.8574731904502,-60.0730577260656,,6833020,60833.0,CLAROMECO
Localidad simple,-38.7227403438549,-60.4519655195991,,6833030,60833.0,COPETONAS
Localidad simple,-38.7081778337076,-60.2417246463467,,6833040,60833.0,LIN CALEL
Localidad simple,-38.4926790060303,-60.4684232796744,,6833050,60833.0,MICAELA CASCALLARES
Localidad simple,-38.6855169253542,-59.7764287092023,,6833060,60833.0,ORENSE
Localidad simple,-38.8970805514765,-60.3434097916689,,6833070,60833.0,RETA
Localidad simple,-38.6931705173547,-60.0141786926695,,6833080,60833.0,SAN FRANCISCO DE BELLOCQ
Localidad simple,-38.3177365227323,-60.0258421214842,,6833090,60833.0,SAN MAYOL
Localidad simple,-38.3771785795114,-60.2755588939396,CABECERA_DEPARTAMENTO,6833100,60833.0,TRES ARROYOS
Localidad simple,-38.3125817693893,-60.2324995777757,,6833110,60833.0,VILLA RODRIGUEZ
Componente de localidad compuesta,-34.6048497158582,-58.5609615725508,CABECERA_DEPARTAMENTO,6840010,60840.0,TRES DE FEBRERO
Localidad simple,-36.6102541131892,-62.9109612139671,,6847010,60847.0,INGENIERO THOMPSON
Localidad simple,-36.458109497037,-62.8621355091327,CABECERA_DEPARTAMENTO,6847020,60847.0,TRES LOMAS
Localidad simple,-35.7392169542026,-60.5590634621789,,6854010,60854.0,AGUSTIN MOSCONI
Localidad simple,-35.8973453887603,-60.7316089512944,,6854020,60854.0,DEL VALLE
Localidad simple,-35.2702340519789,-59.5575034078873,,6854030,60854.0,ERNESTINA
Localidad simple,-35.1643973648092,-60.0813577815068,,6854040,60854.0,GOBERNADOR UGARTE
Localidad simple,-35.4838272164734,-59.9880647932831,,6854050,60854.0,LUCAS MONTEVERDE
Localidad simple,-35.2727788695321,-59.7719327250509,,6854060,60854.0,NORBERTO DE LA RIESTRA
Localidad simple,-35.2666085074293,-59.6306574695383,,6854070,60854.0,PEDERNALES
Localidad simple,-35.7785028686085,-60.3546454811901,,6854080,60854.0,SAN ENRIQUE
Localidad simple,-35.6488128268596,-60.4672591673156,,6854090,60854.0,VALDES
Localidad simple,-35.4339385892588,-60.1731209454056,CABECERA_DEPARTAMENTO,6854100,60854.0,25 DE MAYO
Componente de localidad compuesta,-34.5085008473315,-58.4816394249184,CABECERA_DEPARTAMENTO,6861010,60861.0,VICENTE LOPEZ
Localidad simple,-37.3359116629584,-57.0313877628295,,6868010,60868.0,MAR AZUL
Localidad simple,-37.24647046985,-56.9707267624406,CABECERA_DEPARTAMENTO,6868020,60868.0,VILLA GESELL
Localidad simple,-38.7686560837266,-62.6025276771033,,6875010,60875.0,ARGERICH
Localidad simple,-39.3983952518232,-62.5711721088672,,6875020,60875.0,COLONIA SAN ADOLFO
Localidad simple,-38.8468445915571,-62.7387418858309,,6875025,60875.0,COUNTRY LOS MEDANOS
Localidad simple,-39.3758602632663,-62.6477900877351,,6875030,60875.0,HILARIO ASCASUBI
Localidad simple,-38.8942604188727,-63.1361581918897,,6875040,60875.0,JUAN COUSTE
Localidad simple,-39.2590946793617,-62.6157889589915,,6875050,60875.0,MAYOR BURATOVICH
Localidad simple,-38.825840065805,-62.6958221431755,CABECERA_DEPARTAMENTO,6875060,60875.0,MEDANOS
Localidad simple,-39.5007767274615,-62.6874317159849,,6875070,60875.0,PEDRO LURO
Localidad simple,-39.0580586668564,-62.5697137402023,,6875080,60875.0,TENIENTE ORIGONE
Localidad simple,-34.1275885141615,-59.0834596008166,,6882020,60882.0,COUNTRY CLUB EL CASCO
Localidad simple,-34.160933188334,-59.112539983688,,6882030,60882.0,ESCALADA
Localidad simple,-34.0998630672257,-59.0245572551519,CABECERA_DEPARTAMENTO,6882050,60882.0,ZARATE
Localidad simple,-27.9072844349135,-65.8265242094263,,10007010,100028.0,CHUCHUCARUANA
Localidad simple,-28.056472497625,-65.8260844153652,,10007020,100014.0,COLPES
Localidad simple,-27.9038743420396,-65.8884829262542,,10007030,100028.0,EL BOLSON
Localidad simple,-28.2141516424861,-65.8738600634115,,10007040,100007.0,EL RODEO
Localidad simple,-28.0988458342304,-65.8147464336478,,10007050,100014.0,HUAYCAMA
Localidad simple,-28.1764379052117,-65.7863037835082,CABECERA_DEPARTAMENTO,10007060,100014.0,LA PUERTA
Localidad simple,-27.6464168267027,-65.9533446470457,,10007070,100028.0,LAS CHACRITAS
Localidad simple,-28.1038836314671,-65.8996513641899,,10007080,100021.0,LAS JUNTAS
Localidad simple,-27.9582295650792,-65.8206857233129,,10007090,100028.0,LOS CASTILLOS
Localidad simple,-27.94999754917,-65.875829814164,,10007100,100028.0,LOS TALAS
Localidad simple,-27.9279942328057,-65.8822302327591,,10007110,100028.0,LOS VARELA
Localidad simple,-27.8142168571341,-65.8670660017181,,10007120,100028.0,SINGUIL
Localidad simple,-28.809829766706,-65.5021019996524,CABECERA_DEPARTAMENTO,10014010,100035.0,ANCASTI
Localidad simple,-28.7545936474404,-65.5495102803337,,10014020,100035.0,ANQUINCILA
Localidad simple,-28.7207622901373,-65.4106917370235,,10014030,100035.0,LA CANDELARIA
Localidad simple,-29.0295107636719,-65.5499567687055,,10014040,100035.0,LA MAJADA
Localidad simple,-27.5275895579827,-66.5156761677031,,10021010,100049.0,AMANAO
Localidad simple,-27.5732225954972,-66.3235466394645,CABECERA_DEPARTAMENTO,10021020,100049.0,ANDALGALA
Localidad simple,-27.5368955481985,-66.3350568927423,,10021030,100049.0,CHAQUIAGO
Localidad simple,-27.5210749343604,-66.4034742805443,,10021040,100049.0,CHOYA
Localidad simple,-27.3442239666896,-66.0262150249926,,10021050,100042.0,EL ALAMITO
Localidad simple,-27.4399620378037,-66.0126636437218,,10021060,100042.0,EL LINDERO
Localidad simple,-27.5162322380357,-66.3434280762552,,10021070,100049.0,EL POTRERO
Localidad simple,-27.534089032104,-66.3117750484601,,10021080,100049.0,LA AGUADA
Localidad simple,-26.0632957365736,-67.4116706391736,CABECERA_DEPARTAMENTO,10028010,100056.0,ANTOFAGASTA DE LA SIERRA
Localidad simple,-25.445326397371,-67.6583954684647,,10028020,100056.0,ANTOFALLA
Localidad simple,-26.4377795455164,-67.2590953594946,,10028030,100056.0,EL PEÑON
Localidad simple,-25.7592665755338,-67.3912671398198,,10028040,100056.0,LOS NACIMIENTOS
Localidad simple,-26.9366725902001,-66.7473736733687,,10035010,100119.0,BARRANCA LARGA
Localidad simple,-27.6337582271366,-67.0181224346383,CABECERA_DEPARTAMENTO,10035020,100063.0,BELEN
Localidad simple,-27.4800253698881,-67.1034365555174,,10035030,100091.0,CONDOR HUASI
Localidad simple,-27.1458266170631,-66.9418772140389,,10035040,100070.0,CORRAL QUEMADO
Localidad simple,-27.2352160693092,-67.0644302349354,,10035050,100098.0,EL DURAZNO
Localidad simple,-34.0436335939636,-59.1973339595539,,6882040,60882.0,LIMA
Localidad simple,-27.297991160481,-66.6526535881206,,10035060,100077.0,FARALLON NEGRO
Localidad simple,-27.2251089488391,-66.8257494663378,,10035070,100077.0,HUALFIN
Localidad simple,-27.2232502935304,-67.0189560597067,,10035080,100098.0,JACIPUNCO
Localidad simple,-27.6687999477098,-66.9831854181016,,10035090,100063.0,LA PUNTILLA
Localidad simple,-27.5255267279244,-67.1230327103174,,10035100,100091.0,LAS JUNTAS
Localidad simple,-27.7091441699136,-67.1521288574758,,10035110,100084.0,LONDRES
Localidad simple,-27.1276313861506,-66.7125336324121,,10035120,100077.0,LOS NACIMIENTOS
Localidad simple,-27.2142919344438,-66.9263178640934,,10035130,100098.0,PUERTA DE CORRAL QUEMADO
Localidad simple,-27.5397412070942,-67.0153310519752,,10035140,100105.0,PUERTA DE SAN JOSE
Localidad simple,-27.0710806751114,-66.8307696967368,,10035150,100119.0,VILLA VIL
Localidad simple,-29.0269775235925,-65.9719315369665,,10042010,100126.0,ADOLFO E. CARRANZA
Localidad simple,-29.5589484234071,-65.5807240749041,,10042020,100126.0,BALDE DE LA PUNTA
Localidad simple,-28.7807106449765,-66.0386455444458,,10042030,100126.0,CAPAYAN
Localidad simple,-28.8475652676601,-66.2413567840967,,10042040,100126.0,CHUMBICHA
Localidad simple,-28.6659572317315,-65.8752053335171,,10042050,100133.0,COLONIA DEL VALLE
Localidad simple,-28.5859218596167,-65.8384330489801,,10042060,100133.0,COLONIA NUEVA CONETA
Localidad simple,-28.7027878127673,-66.0684404425234,,10042070,100126.0,CONCEPCION
Localidad simple,-28.5824940471212,-65.8832899522771,,10042080,100133.0,CONETA
Localidad simple,-28.6492910442286,-65.8184083876596,,10042090,100133.0,EL BAÑADO
Localidad simple,-28.7326533523263,-65.9692671337205,CABECERA_DEPARTAMENTO,10042100,100133.0,HUILLAPIMA
Localidad simple,-28.4757282890296,-65.9584714095267,,10042110,100133.0,LOS ANGELES
Localidad simple,-28.61156437771,-65.9045510608673,,10042120,100133.0,MIRAFLORES
Localidad simple,-29.2514238184412,-65.7966971627176,,10042130,100126.0,SAN MARTIN
Localidad simple,-28.7185211619111,-66.0406031753627,,10042140,100133.0,SAN PABLO
Localidad simple,-28.7717177596284,-66.1240600986815,,10042150,100126.0,SAN PEDRO
Localidad simple,-28.5416893432334,-65.8026632730873,,10049020,100140.0,EL PANTANILLO
Componente de localidad compuesta,-28.4846581947085,-65.786789293763,CAPITAL_PROVINCIA,10049030,100140.0,SAN FERNANDO DEL VALLE DE CATAMARCA
Localidad simple,-28.3027477561138,-65.369376719249,CABECERA_DEPARTAMENTO,10056010,100147.0,EL ALTO
Localidad simple,-28.3441266642037,-65.4127476684157,,10056020,100147.0,GUAYAMBA
Localidad simple,-28.5973244077887,-65.4116602658917,,10056030,100147.0,INFANZON
Localidad simple,-28.5108290239161,-65.3308772218931,,10056040,100147.0,LOS CORRALES
Componente de localidad compuesta,-28.4159041977159,-65.1086409589416,,10056050,100154.0,TAPSO
Localidad simple,-28.5021133153073,-65.4385489995235,,10056060,100147.0,VILISMAN
Localidad simple,-28.3616776397898,-65.7282690165025,,10063010,100161.0,COLLAGASTA
Localidad simple,-28.3087173740113,-65.7222098439933,,10063020,100161.0,POMANCILLO ESTE
Localidad simple,-28.3178432457188,-65.7423447192214,,10063030,100161.0,POMANCILLO OESTE
Componente de localidad compuesta,-28.4017030273125,-65.7123014190702,CABECERA_DEPARTAMENTO,10063040,100161.0,SAN JOSE
Localidad simple,-28.2754665210832,-65.733431477509,,10063050,100161.0,VILLA LAS PIRQUITAS
Localidad simple,-29.649289010725,-65.5171151597056,,10070010,100175.0,CASA DE PIEDRA
Localidad simple,-29.1066140404485,-65.339695207396,,10070020,100175.0,EL AYBAL
Localidad simple,-29.1832354089391,-65.4161459216901,,10070030,100175.0,EL BAÑADO
Localidad simple,-29.193718415728,-65.4233403523442,,10070040,100175.0,EL DIVISADERO
Localidad simple,-29.9534214435134,-65.3926406151323,,10070050,100175.0,EL QUIMILO
Localidad simple,-29.3790661944991,-65.2898287859815,,10070060,100175.0,ESQUIU
Localidad simple,-28.9308886124085,-65.2902158081111,,10070070,100168.0,ICAÑO
Localidad simple,-29.2804387843954,-65.4766321943102,,10070080,100175.0,LA DORADA
Localidad simple,-29.5496731497758,-65.4504857993817,,10070090,100175.0,LA GUARDIA
Localidad simple,-28.7644628061471,-65.1120210167305,,10070100,100168.0,LAS ESQUINAS
Localidad simple,-28.6402396947153,-64.9870716926629,,10070110,,LAS PALMITAS
Localidad simple,-28.7883056058069,-65.1007302335708,,10070120,100168.0,QUIROS
Localidad simple,-29.1582844511715,-65.374945475853,,10070130,100175.0,RAMBLONES
Localidad simple,-29.2768611237227,-65.0565641552447,,10070140,100175.0,RECREO
Localidad simple,-28.9331053161662,-65.0949655869376,CABECERA_DEPARTAMENTO,10070150,100168.0,SAN ANTONIO
Localidad simple,-28.2680363798745,-65.6462108146466,,10077010,100182.0,AMADORES
Localidad simple,-27.9877541032226,-65.688606939529,,10077020,100182.0,EL ROSARIO
Localidad simple,-28.3920524907261,-65.6282649899935,,10077030,100182.0,LA BAJADA
Localidad simple,-27.9352828616507,-65.699367489363,,10077040,100182.0,LA HIGUERA
Localidad simple,-28.1537649054231,-65.6696062414473,CABECERA_DEPARTAMENTO,10077050,100182.0,LA MERCED
Localidad simple,-28.044445782746,-65.6079383578394,,10077060,100182.0,LA VIÑA
Localidad simple,-27.826913357423,-65.7401079267206,,10077070,100182.0,LAS LAJAS
Localidad simple,-28.19124607288,-65.670675013192,,10077080,100182.0,MONTE POTRERO
Localidad simple,-28.3360934480518,-65.6274299147885,,10077090,100182.0,PALO LABRADO
Localidad simple,-28.0073083693979,-65.726850392729,,10077100,100182.0,SAN ANTONIO
Localidad simple,-27.87835755933,-65.7190758944755,,10077110,100182.0,VILLA DE BALCOZNA
Localidad simple,-28.3006337911705,-66.1659791753183,,10084010,100185.0,APOYACO
Localidad simple,-28.3432877302321,-66.1222559102194,,10084020,100185.0,COLANA
Localidad simple,-28.0606503909838,-66.2065039006705,,10084030,100196.0,COLPES
Localidad simple,-28.3773148491306,-66.3017092655098,,10084040,100189.0,EL PAJONAL
Localidad simple,-28.0731019653889,-66.1435569766782,,10084050,100196.0,JOYANGO
Localidad simple,-28.3178455729042,-66.1420642866296,,10084060,100185.0,MUTQUIN
Localidad simple,-28.3927801149204,-66.2220823999264,,10084070,100189.0,POMAN
Localidad simple,-28.2022631098292,-66.1487991328879,,10084080,100196.0,RINCON
Localidad simple,-28.1297413013665,-66.2019565174868,,10084090,100196.0,SAN MIGUEL
Localidad simple,-28.173337080009,-66.2145148644181,CABECERA_DEPARTAMENTO,10084100,100196.0,SAUJIL
Localidad simple,-28.2623558875079,-66.2209299175292,,10084110,100196.0,SIJAN
Localidad simple,-26.8479427341705,-66.0244068592756,,10091010,100203.0,ANDALHUALA
Localidad simple,-26.6859290047178,-65.970794986953,,10091020,100210.0,CASPICHANGO
Localidad simple,-26.7354113550042,-66.0434834449295,,10091030,100210.0,CHAÑAR PUNCO
Localidad simple,-26.3955476915097,-66.2641930164042,,10091040,100210.0,EL CAJON
Localidad simple,-26.9077168676094,-66.020423153794,,10091050,100203.0,EL DESMONTE
Localidad simple,-26.6307679478767,-66.0140418967532,,10091060,100210.0,EL PUESTO
Localidad simple,-26.8055410533594,-66.0592481425342,,10091070,100203.0,FAMATANCA
Localidad simple,-26.6304336405934,-66.0644373734469,,10091080,100210.0,FUERTE QUEMADO
Localidad simple,-26.5189083514476,-66.3686109740362,,10091090,100203.0,LA HOYADA
Componente de localidad compuesta,-26.7574990827117,-66.0331064865258,,10091100,100203.0,LA LOMA
Localidad simple,-26.6990627613287,-66.0401662058747,,10091110,100210.0,LAS MOJARRAS
Componente de localidad compuesta,-26.7361383729613,-66.0217845814201,,10091120,100210.0,LORO HUASI
Localidad simple,-26.9300943985158,-66.1487294264287,,10091130,100203.0,PUNTA DE BALASTO
Localidad simple,-26.7745564838512,-66.0347026505038,,10091140,100203.0,SAN JOSE
Localidad simple,-26.6891167120231,-66.0188844413109,CABECERA_DEPARTAMENTO,10091150,100210.0,SANTA MARIA
Localidad simple,-26.8289862929732,-66.0179166770412,,10091160,100203.0,YAPES
Localidad simple,-28.1771812692249,-65.4915924205872,,10098010,100213.0,ALIJILAN
Localidad simple,-28.1034003361447,-65.3076846046354,CABECERA_DEPARTAMENTO,10098020,100217.0,BAÑADO DE OVANTA
Localidad simple,-28.2098696025062,-65.2230167049514,,10098030,100217.0,LAS CAÑAS
Componente de localidad compuesta,-28.1946338127178,-65.1137806266473,,10098040,100217.0,LAVALLE
Localidad simple,-28.0488590493489,-65.4973640431533,,10098050,100213.0,LOS ALTOS
Localidad simple,-28.1469656455994,-65.5073235747446,,10098060,100213.0,MANANTIALES
Componente de localidad compuesta,-27.9608485883022,-65.1680076958397,,10098070,100217.0,SAN PEDRO
Localidad simple,-27.9001528461069,-67.614283874159,,10105010,100231.0,ANILLACO
Localidad simple,-27.231445564254,-67.6080549409746,,10105020,100224.0,ANTINACO
Localidad simple,-28.0687850626962,-67.5077024205599,,10105030,100231.0,BANDA DE LUCERO
Localidad simple,-28.2432405441597,-67.144273179127,,10105040,100231.0,CERRO NEGRO
Localidad simple,-28.1415680978793,-67.4904155296291,,10105050,100231.0,COPACABANA
Localidad simple,-28.2979798704965,-67.1670904449903,,10105060,100231.0,CORDOBITA
Localidad simple,-28.2949599230089,-67.702902490024,,10105070,100231.0,COSTA DE REYES
Localidad simple,-28.2888183254668,-67.1234522983543,,10105080,100231.0,EL PUEBLITO
Localidad simple,-27.9267621470675,-67.6304002049274,,10105090,100231.0,EL PUESTO
Localidad simple,-28.3120206339513,-67.250879321266,,10105100,100231.0,EL SALADO
Localidad simple,-27.6564765040882,-67.6083210338137,,10105110,100224.0,FIAMBALA
Localidad simple,-28.2769854029709,-67.1074444099183,,10105120,100231.0,LOS BALVERDIS
Localidad simple,-27.5239130706008,-67.5891477326484,,10105130,100224.0,MEDANITOS
Localidad simple,-27.3395852802531,-67.7592295432626,,10105140,100224.0,PALO BLANCO
Localidad simple,-27.2106668219369,-67.7317928557181,,10105150,100224.0,PUNTA DEL AGUA
Localidad simple,-27.5632127581426,-67.6355130611556,,10105160,100224.0,SAUJIL
Localidad simple,-27.3270122428844,-67.4747701838904,,10105170,100224.0,TATON
Localidad simple,-28.0637510698675,-67.5802695760226,CABECERA_DEPARTAMENTO,10105180,100231.0,TINOGASTA
Localidad simple,-28.481868041951,-65.6351326652418,,10112010,100238.0,EL PORTEZUELO
Localidad simple,-28.5334483576648,-65.6821279512165,,10112020,100238.0,HUAYCAMA
Localidad simple,-28.6468889609952,-65.7889935499028,,10112030,100238.0,LAS TEJAS
Componente de localidad compuesta,-28.4645930905709,-65.7273374100484,CABECERA_DEPARTAMENTO,10112040,100238.0,SAN ISIDRO
Localidad simple,-28.4928946549812,-65.6744465587279,,10112050,100238.0,SANTA CRUZ
Localidad simple,-32.1759165218621,-64.5765483175138,,14007010,142007.0,AMBOY
Localidad simple,-32.26205146004,-64.5937253212731,,14007020,,ARROYO SAN ANTONIO
Localidad simple,-32.3679991604312,-64.6425223427633,,14007030,142021.0,CAÑADA DEL SAUCE
Localidad simple,-31.9420274165289,-64.6165406145347,,14007040,140049.0,CAPILLA VIEJA
Localidad simple,-32.149759071844,-64.5015914694579,,14007050,140063.0,EL CORCOVADO - EL TORREON
Localidad simple,-32.1695656120551,-64.7747710529989,,14007055,140070.0,EL DURAZNO
Localidad simple,-32.2065076875762,-64.4006226825819,,14007060,140007.0,EMBALSE
Localidad simple,-32.3034055718452,-64.4831089740344,,14007070,140014.0,LA CRUZ
Componente de localidad compuesta,-31.8969643877578,-64.7751589433588,,14007080,143015.0,LA CUMBRECITA
Localidad simple,-32.0954063583092,-64.3310535546374,,14007090,142028.0,LAS BAJADAS
Localidad simple,-32.3893612457104,-64.5185923418535,,14007100,142035.0,LAS CALERAS
Localidad simple,-32.3211277679392,-64.2810080327514,,14007110,140021.0,LOS CONDORES
Localidad simple,-31.8568223164308,-64.3779521586489,,14007120,142042.0,LOS MOLINOS
Componente de localidad compuesta,-31.919856077953,-64.5755037073335,,14007130,142049.0,LOS REARTES
Localidad simple,-32.2989441032587,-64.7254379234594,,14007140,142056.0,LUTTI
Localidad simple,-32.0237443074993,-64.4641636844137,,14007160,142014.0,PARQUE CALMAYO
Localidad simple,-32.5265595269976,-64.586953080243,,14007170,140028.0,RIO DE LOS SAUCES
Localidad simple,-31.9763155149128,-64.3733067164283,CABECERA_DEPARTAMENTO,14007180,140056.0,SAN AGUSTIN
Localidad simple,-32.1667856733263,-64.516397206098,,14007190,142063.0,SAN IGNACIO (LOTEO SAN JAVIER)
Localidad simple,-32.0700578177618,-64.537633731877,,14007210,140035.0,SANTA ROSA DE CALAMUCHITA
Localidad simple,-32.1650425977053,-64.3784225873001,,14007220,142070.0,SEGUNDA USINA
Localidad simple,-31.8262216703829,-64.5197802668561,,14007230,142084.0,SOLAR DE LOS MOLINOS
Localidad simple,-31.9532611007669,-64.8132541353652,,14007240,,VILLA ALPINA
Localidad simple,-32.1863928332037,-64.570452981186,,14007250,142077.0,VILLA AMANCAY
Localidad simple,-31.9052382568314,-64.7428823583405,,14007260,143015.0,VILLA BERNA
Componente de localidad compuesta,-31.9118704947274,-64.5279613493097,,14007270,142084.0,VILLA CIUDAD PARQUE LOS REARTES (1A. SECCION)
Componente de localidad compuesta,-32.1696837164743,-64.4567952849232,,14007290,140042.0,VILLA DEL DIQUE
Localidad simple,-32.2542673612565,-64.5850039184627,,14007300,,VILLA EL TALA
Localidad simple,-31.9808236449718,-64.5606191505918,,14007310,140049.0,VILLA GENERAL BELGRANO
Localidad simple,-32.2667329359208,-64.5204928765462,,14007320,142091.0,VILLA LA RIVERA
Localidad simple,-32.2384365356542,-64.5210498971139,,14007330,142091.0,VILLA QUILLINZO
Componente de localidad compuesta,-32.1893813417323,-64.4792063354191,,14007340,140063.0,VILLA RUMIPAL
Localidad simple,-32.1037825310006,-64.7541028295247,,14007360,140070.0,VILLA YACANTO
Componente de localidad compuesta,-31.4138166206931,-64.1833384346292,CAPITAL_PROVINCIA,14014010,140077.0,CORDOBA
Componente de localidad compuesta,-31.058228127494,-64.2955793576311,,14021010,140084.0,AGUA DE ORO
Localidad simple,-30.9594645513035,-64.2754165610863,,14021020,140126.0,ASCOCHINGA
Componente de localidad compuesta,-31.1980230004722,-64.2887924252948,,14021025,140147.0,BARRIO NUEVO RIO CEBALLOS
Componente de localidad compuesta,-31.0864140054075,-64.3145341004157,,14021030,142105.0,CANTERAS EL SAUCE
Localidad simple,-31.3429017095306,-64.3992718801552,,14021040,140119.0,CASA BAMBA
Localidad simple,-31.0172322466264,-64.066728610829,,14021050,140091.0,COLONIA CAROYA
Localidad simple,-31.2357859283773,-64.0672541009396,,14021060,140098.0,COLONIA TIROLESA
Localidad simple,-31.0277849308523,-64.0190456537309,,14021070,142098.0,COLONIA VICENTE AGÜERO
Componente de localidad compuesta,-31.4435294401245,-63.9963793951592,,14021075,140133.0,VILLA CORAZON DE MARIA
Localidad simple,-30.9890353478112,-64.3778448899044,,14021080,,CORRAL QUEMADO
Localidad simple,-31.3015080091569,-64.2382229714889,,14021090,140175.0,COUNTRY SAN ISIDRO - COUNTRY CHACRAS DE LA VILLA
Componente de localidad compuesta,-31.0817617139175,-64.2998324164847,,14021110,142105.0,EL MANZANO
Localidad simple,-31.2735550500587,-64.0150545730464,,14021120,140098.0,ESTACION COLONIA TIROLESA
Localidad simple,-31.1341189126982,-64.1410056588479,,14021130,142112.0,GENERAL PAZ
Localidad simple,-30.9811937384049,-64.0957712868729,CABECERA_DEPARTAMENTO,14021140,140112.0,JESUS MARIA
Componente de localidad compuesta,-31.3441541784042,-64.3368093736089,,14021150,140119.0,LA CALERA
Componente de localidad compuesta,-31.0054374122172,-64.2616783510445,,14021160,140126.0,LA GRANJA
Localidad simple,-31.3050726647191,-64.2625844071662,,14021165,140175.0,LA MORADA
Localidad simple,-31.1419300602666,-64.0402188172603,,14021170,140098.0,LA PUERTA
Componente de localidad compuesta,-31.240896079449,-64.2618872007094,,14021175,140168.0,LAS CORZUELAS
Localidad simple,-31.0167070305726,-64.2253880804829,,14021180,140126.0,LOS MOLLES
Componente de localidad compuesta,-31.3677025435362,-64.0503196448495,,14021190,140133.0,MALVINAS ARGENTINAS
Componente de localidad compuesta,-31.2634679794013,-64.3038336466706,,14021200,140140.0,MENDIOLAZA
Localidad simple,-31.3501106609981,-63.9996450992295,,14021210,142119.0,MI GRANJA
Localidad simple,-31.2146356684786,-64.2768259906649,,14021220,140147.0,PAJAS BLANCAS
Componente de localidad compuesta,-31.1748535571499,-64.3096761754849,,14021230,140147.0,RIO CEBALLOS
Componente de localidad compuesta,-31.3142696814131,-64.3129043036137,,14021240,140154.0,SALDAN
Componente de localidad compuesta,-31.1388344121698,-64.2906610433299,,14021250,140161.0,SALSIPUEDES
Localidad simple,-31.2593058004875,-64.0753189644633,,14021260,140098.0,SANTA ELENA
Localidad simple,-31.1238790204144,-63.8923777817114,,14021270,142728.0,TINOCO
Componente de localidad compuesta,-31.2319725034056,-64.3177425598673,,14021280,140168.0,UNQUILLO
Componente de localidad compuesta,-31.2922067561376,-64.2950077746201,,14021290,140175.0,VILLA ALLENDE
Localidad simple,-31.0702139869894,-64.3197333591217,,14021300,142126.0,VILLA CERRO AZUL
Componente de localidad compuesta,-31.3101307241869,-64.1805270805742,,14021310,140077.0,PARQUE NORTE - CIUDAD DE LOS NIÑOS - VILLA PASTORA - ALMIRANTE BROWN - GUIÑAZU N
Localidad simple,-31.2742571242585,-64.1641142793008,,14021320,140105.0,VILLA LOS LLANOS - JUAREZ CELMAN
Localidad simple,-30.5409658147192,-65.0384387721916,,14028010,142133.0,ALTO DE LOS QUEBRACHOS
Localidad simple,-30.8044357869451,-65.0436620185917,,14028020,142140.0,BAÑADO DE SOTO
Localidad simple,-30.8666932853441,-64.6829010647536,,14028030,,CANTERAS QUILPO
Localidad simple,-31.0662466251544,-64.9425321672363,,14028040,142147.0,CRUZ DE CAÑA
