id_registro,productos
1109,PURE DE PERA
1109,PURE DE MANZANA
1109,PURE DE MANZANA CONCENTRADO
1109,PURE DE DURAZNO
1109,PURE DE DURAZNO CONCENTRADO
1109,PURE DE DAMASCO
1109,PURE DE DAMASCO CONCENTRADO
1109,PURE DE ZAPALLO
1109,PURE DE ZANAHORIA
1109,PURE DE BATATA
1110,AJO
1111,AJO NEGRO
1112,VINO
1113,VINO
1114,ZAPALLO
1114,AJO
1115,VINO
1116,VINO
1117,VINO 
1117, PINOT GRIS
1117,MALBEC 2015
1118,VINO
1119,VINO
1120,VINO
1121,VINO
1122,VINO
1123,AJO
1124,VINO
1125,CIRUELAS SECAS
1126,VINO
1127,ACEITE DE OLIVA
1128,VINO
1129,VINO
1130,VINO
1131,VINO
1132,VINO
1133,PULPA DE PERA
1133,PULPA DE MANZANA
1133,PULPA DE DAMASCO
1133,PULPA DE DURAZNO
1133,PULPA DE ZAPALLO
1133,PURE DE BATATA
1133,PULPA DE ZANAHORIA
1134,VINO
1135,VINO
1136,VINO
1137,VINO
1138,VINO
1139,VINO
1140,PURE DE MANZANA
1140,PURE DE MANZANA CONCENTRADO
1140,PURE DE PERA
1140,PURE DE PERA CONCENTRADO
1140,PURE DE DAMASCO
1140,PURE DE DAMASCO CONCENTRADO
1140,PURE DE CIRUELA CONCENTRADO 
1141,VINO
1142,VINO
1143,VINO
1144,VINO
1145,JUGO DE UVA
1146,JUGO CONCENTRADO DE UVA
1147,VINOS
1147,ESPUMANTES
1148,VINO
1149,ACEITUNAS
1149,CIRUELAS
1149,DAMASCOS
1149,NUECES
1150,VINO
1151,VINO
1152,VINO
1153,HORTALIZAS.
1154,VINO
1155,VINO
1156,VINO
1156,MOSTO
1157,NUEZ
1158,VINO
1159,VINO
1160,ACEITE DE OLIVA
1161,VINO
1162,ACEITE DE OLVIA
1163,VINO
1163,JUGO DE UVA
1164,VINO
1165,CIRUELA DESECADA
1166,AJO
1167,VINO
1168,ESPARRAGOS
1169,VINO
1170,VINO
1171,AJO
1172,CIRUELA DESECADA
1173,VINO
1174,CIRUELAS DESECADAS
1175,VINO
1176,ACEITE DE OLIVA
1177,VINO
1178,JUGO DE UVA CONCENTRADO BLANCO
1179,VINO
1180,VINO
1180,UVAS
1180,ACEITUNAS
1181,YERBA MATE
1182,YERBA MATE
1182, TE NEGRO
1182,TE ROJO
1182,TE VERDE
1183,YERBA MATE
1183,TE
1184,YERBA MATE
1185,YERBA MATE CANCHADA
1185,MOLIDA ENVASADA
1186,MATE COCIDO
1186,YERBA MATE
1186,TE
1187,AZUCAR DE CAÑA
1188,YERBA MATE
1189,YERBA MATE
1190,YERBA MATE
1191,TE
1191,TE SABORIZADO
1191,YERBA MATE
1192,YERBA MATE
1193,YERBA MATE
1194,TE
1195,YERBA MATE
1196,CIRUELA
1196,DURAZNO
1196,PERA
1196,MANZANA
1197,MANZANAS
1197,PERAS
1198,CEREZAS
1199,PERA
1199,MANZANA
1200,PERA
1200,MANZANA
1201,PERA
1201,MANZANA
1202,PERA
1202,MANZANA
1203,JUGO CONCENTRADO DE MANZANA
1203,PERA
1203,AROMAS DE PERA
1203,MANZANA
1203,JUGO CONCENTRADO TURBIO DE PERA
1203,MANZANA
1203,PASTA DE PERA
1203,MANZANA
1204,AROMAS DE  MANZANA
1204,AROMAS DE PERA
1204,JUGO CONCENTRADO DE MANZANA
1204,JUGO CONCENTRADO DE PERA
1205,CEREZAS
1206,PERA
1206,MANZANA
1206,CIRUELA
1206,DURAZNO
1207,PERA
1207,CEREZA
1207,ZAPALLO
1207,MANZANA
1207,DURAZNO
1207,CIRUELA
1208,PERA
1208,MANZANA
1209,CEREZA
1210,PERA
1210,MANZANA
1210,CIRUELA
1211,MANZANAS
1211,PERAS
1212,MANZANAS
1212,PERAS
1213,ELAB ACEITE ROSA MOSQUETA
1214,ZAPALLO
1214,MANZANA
1214,PERA
1214,CIRUELA
1214,DURAZNO
1214,NECTARINAS 
1215,MANZANA
1215,PERA
1215,CIRUELA
1215,DURAZNO
1215,NECTARINAS
1216,PULPA
1216,JUGO DE MANZANA
1216, MANZANA DESHIDRATADA
1217,JUGO CONCENTRADO DE PERA
1217,JUGO CONCENTRADO DE MANZANA
1217,SIDRA
1218,PERA
1218,MANZANA
1219,JUGO CONCENTRADO DE PERA
1219,MANZANA
1220,PERAS
1220,MANZANAS
1221,PERA
1221,MANZANA
1222,MANZANAS
1222,PERAS
1223,PERAS
1223,MANZANAS
1224,MANZANAS
1224,PERAS
1225,PERA
1225,MANZANA
1225,CIRUELA
1225,DURAZNO 
1226,PERA
1226,MANZANA
1226,CIRUELA.
1227,PERA
1227,MANZANA
1227,CIRUELA
1227,DURAZNO
1228,PERA
1228,MANZANA
1228,CIRUELA 
1229,PERA
1230,PERA
1230,MANZANA
1230,CIRUELA
1230,DURAZNO
1230,ZAPALLO 
1231,PERA
1231,MANZANA
1231,CEREZA
1232,NUECES
1232,NUEZ SECA PELADA
1232,NUEZ SECA CON CASCARA
1233,NUECES
1233,NUEZ SECA PELADA
1233,NUEZ SECA CON CASCARA
1234,MANZANAS
1234,PERAS
1235,MANZANAS
1235,PERAS
1236,VINO
1237,CHIA (SALVIA HISPANICA L.)
1238,CHIA
1238,SESAMO
1239,CEREALES
1239,OLEAGINOSAS.
1240,VINO
1241,AZUCAR DE CAÑA
1241,ALCOHOL
1241,SYRUP
1241,MELAZA
1242,CHIA (SALVIA HISPANICA L)
1242,SESAMO
1243,UVA PASA
1244,PASAS DE UVA
1245,JUGO DE UVA
1246,JUGO CONCENTRADO DE UVA
1247,VINO
1248,AJO
1248,ZAPALLO
1249,MOSTO DE UVA
1250,VINO
1251,MOSTO CONCENTRADO DE UVA
1252,ZAPALLO
1252,ESPARRAGOS
1253,VINO
1253,VINO ESPUMANTE
1253,VINAGRE
1253,ACETO
1254,PASAS DE UVA
1255,UVA PASA
1256,ACEITE DE OLIVA
1257,JUGO CONCENTRADO DE UVA
1258,OREGANO
1258,TOMILLO
1258,ROMERO
1258,LAVANDA
1258,MENTA
1258,MAIZ
1258,ZAPALLO ANCO
1259,JUGO DE ALOE VERA
1259,JUGO DE ALOE VERA SABORIZADO
1259,GEL DE ALOE VERA
1260,PERAS CONGELADAS
1261,HIGOS
1261,GRANADAS
1261,PALTAS
1262,EXTRACCION
1262,FRACCIONAMIENTO DE MIEL
1263,FRUTICULTURA
1263,HORTICULTURA
1263,AROMATICAS
1263,MEDICINALES; DULCES
1264,MIEL
1264,EXTRACCION
1264,FRACCIONAMIENTO DE MIEL
1265,CORTES DE CARNE VACUNA ENFRIADA
1265,CORTES DE CARNE VACUNA CONGELADA
1266,SMOOTHIES
1266,JUGOS
1266,DULCES
1266,AROMATICAS
1266,AZUCAR
1266,FRUTAS
1266,PULPAS
1266,PASAS
1267,HORTALIZAS DE HOJA
1267,RAIZ
1267,FRUTO
1267,CONGELADO DE FRUTILLAS
1268,MIEL
1268,SUBPRODUCTOS DE LA COLMENA.
1269,ARANDANO
1270,JUGO
1270,ACEITE DE LIMON
1271,LIMON
1272,ARANDANO
1272,ARANDANO CONGELADO
1273,ARANDANO CONGELADO
1273,FRAMBUESA CONGELADA
1274,ARANDANO
1275,ARANDANO
1276,ARANDANO
1276,ARANDANO CONGELADO
1276,FRAMBUESA CONGELADA
1276,MORAS CONGELADAS
1277,CHIA (SALVIA HISPANICA L.)
1278,ARANDANO
1279,LIMON
1279,MANDARINA
1279,NARANJA
1279,PALTA
1280,FRUTILLA CONGELADA
1280,ARANDANO CONGELADO
1281,SESAMO
1281,POROTO
1281,CHIA (SALVIA HISPANICA L)
1282,CHIA (SALVIA HISPANICA L)
1282,POROTO
1282,GARBANZO
1283,ARANDANO
1284,ARANDANO
1285,MEJILLON
1286,VINO
1287,AZUCAR DE CAÑA
1287,CHIA (SALVIA HISPANICA L)
1287,POROTO
1287,AJO NEGRO
1287,MELAZA
1287,CEREALES
1288,TORTA DE SOJA
1288,CHIA
1288,HARINA DE COLZA
1288,ARROZ
1288,CENTENO
1288,LINO
1288,SORGO
1288,AVENA
1288, ACEITE DE GIRASOL
1288,ACEITE DE SOJA
1288,HARINA DE GIRASOL
1288,HARINA DE SOJA
1288,TRIGO
1288,GARBANZO
1288,SOJA
1288,GIRASOL
1288,HARINA DE SOJA
1288,COLZA
1288,ACEITE DE COLZA
1288,MAIZ
1288,CARTAMO
1288,CEBADA
1288,MIJO
1289,LANA LAVADA
1289,LANA SUCIA
1289,TOPS DE LANA
1289,BLOUSSE (PUNCHAS)
1290,MIEL
1291,YERBA MATE
1291,TE NEGRO 
1292,GIRASOL
1292,LINO
1292,MAIZ
1292,MAIZ PISINGALLO
1292,SOJA
1292,TRIGO
1292,GARBANZO
1293,CEREALES
1293,OLEAGINOSAS
1294,CHIA (SALVIA HISPANICA L.)
1295,LANA LAVADA
1295,LANA SUCIA
1295,TOPS DE LANA
1296,TRUCHAS A LAS FINAS HIERBAS
1296,PATE DE TRUCHA
1296,TRUCA AL AJI KITUCHO
1297,ACEITE DE JOJOBA
1298,CEREALES
1298,OLEAGINOSAS
1298,OTROS PRODUCTOS ORGANICOS.
1299,PULPA CONCENTRADA DE CIRUELA
1299,PURE DE PERA CONCENTRADO
1299,PURE DE DAMASCO CONCENTRADO
1299,PURE DE DAMASCO
1299,ZAPALLO
1299,PULPA DE DAMASCO
1299,ZANAHORIA
1299,PULPA CONCENTRADA DE DURAZNO
1299,PURE DE ZANAHORIA
1299,PURE DE DURAZNO
1299,PULPA DE MANZANA
1299,PULPA DE ZANAHORIA
1299,PULPA DE ZAPALLO
1299,MANZANA
1299,PULPA CONCENTRADA DE DAMASCO
1299,PURE DE MANZANA CONCENTRADO
1299,DURAZNO
1299,PULPA DE DURAZNO
1299,PERA
1299,PURE DE PERA
1299,PURE DE DURAZNO CONCENTRADO
1299,CIRUELA
1299,PULPA DE PERA
1299,BATATA
1299,DAMASCO
1299,PURE DE ZAPALLO
1299,PURE DE BATATA
1299,PULPA CONCENTRADA DE PERA
1299,PULPA DE CIRUELA
1299,PULPA CONCENTRADA DE MANZANA
1299,PURE DE MANZANA
1300,LANA SUCIA
1301,ACEITE DE JOJOBA
1302,ARROZ
1303,GRANOS
1304,GIRASOL
1304,SOJA
1304,MAIZ
1305,MIEL.
1306,MIEL.
1307,CHIA (SALVIA HISPANICA L)
1308,ARANDANO
1308,MANZANA
1308,PERA
1308,CEREZA
1308,ACEITE DE OLIVA
1308,ACEITUNAS
1308,CIRUELA
1309,FRUTILLA
1309,FRUTILLA CONGELADA
1309,ARANDANO
1309,ARANDANO CONGELADO
1310,ACEITE DE JOJOBA
1311,CHIA (SALVIA HISPANICA L.)
1312,CHIA
1313,CHOCOLATE
1314,PERA
1314,MANZANA
1315,ACEITE DE LIMPIEZA
1315,EMULSION CORPORAL ANTIAGE
1315,EMULSION CORPORAL NUTRITIVA
1315,EMULSION CORPORAL SUAVIZANTE
1315,CREMA FACIAL ANTIAGE
1315,CREMA FACIAL DIURNA
1315,CREMA FACIAL NOCTURNA NUTRITIVA
1315,SERUM CONTORNO DE LABIOS
1315,SERUM CONTORNO DE OJOS
1315,TONICO FACIAL
1316,GIRASOL
1316,ACEITE DE COLZA CANOLA
1316,ARROZ
1316,VINO
1316,MAIZ
1316,NUEZ
1316,ACEITE DE SOJA
1316,ACEITUNAS
1316,CHIA (SALVIA HISPANICA L.)
1316,CIRUELA
1316,ACEITE DE GIRASOL
1316,ACEITE DE OLIVA
1316,LINO
1316,PASAS DE UVA
1317,TRIGO
1317,SOJA
1317,MAIZ
1317,MAIZ PISINGALLO
1317,SORGO
1317,CANOLA
1317,GIRASOL
1317,ALCOHOL
1318,AJO
1318,CEBOLLA
1318,ZAPALLO
1319,TE
1320,CARNE VACUNA
1321,ARROZ
1321, LINO
1321,ACEITE DE OLIVA
1321,HARINA DE MAIZ
1321,MAIZ
1321,MIJO
1321,TRIGO
1321,CENTENO
1321,CIRUELA DESHIDRATADA CON CAROZO
1321,MANZANA DESHIDRATADA
1322,CIRUELA
1322,MANZANA
1322,PERA
1322,ARANDANO
1323,PERA
1323,MANZANA
1324,LANA SUCIA
1325,CEREALES
1325,OLEAGINOSAS
1325,OTROS PRODUCTOS ORGANICOS.
1326,EXPELLER DE GIRASOL
1326,GIRASOL
1326,ACEITE DE GIRASOL
1326,ACEITE DE CANOLA
1327,FRUTILLA CONGELADA
1327,ARANDANO CONGELADO
1327,FRAMBUESA CONGELADA
1327,MORAS CONGELADAS
1327,ESPARRAGO CONGELADOS
1328,CIRUELA DESHIDRATADA
1329,ARANDANO
1329,ARANDANO CONGELADO
1330,TRIGO
1331,ARANDANO
1331,ARANDANO CONGELADO
1332,ARANDANO
1332,ARANDANO CONGELADO
1333,PASAS DE  UVA
1334,YERBA MATE SUAVE
1334,YERBA MATE CON PALO
1334,YERBA MATE FUERTE
1334,YERBA MATE COMPUESTA
1334,YERBA MATE DESPALILLADA
1334,YERBA MATE EN SAQUITOS
1334,TE DE ROSA MOSQUETA EN SAQUITOS
1334,TE VERDE EN SAQUITOS
1334,TE VERDE EN HEBRAS
1334,TE NEGRO EN SAQUITOS
1334,TE NEGRO EN HEBRAS
1334,SEMILLAS DE LINO
1334,HARINA INTEGRAL SUPERFINA
1334,ACEITUNAS NEGRAS
1334,POROTOS DE SOJA
1334,AZUCAR INTEGRAL DE CAÑA
1334,REBOZADOR
1334,HARINA DE SOJA
1334,HARINA DE MAIZ
1334,HARINA INTEGRAL GRUESA
1334,HARINA INTEGRAL FINA
1334,HARINA DE SOJA TOSTADA
1334,SEMITA DE MAIZ
1334,MIX PARA PREPARAR MILANESAS DE SOJA
1334,TRIGO PAN
1334,ACEITUNAS VERDES
1334,ACEITE DE OLIVA
1335, SESAMO
1335,HIERBAS AROMATICAS
1335,YERBA MATE
1335,MELISA
1335,MENTA
1335,LAVANDA VERA
1335,OREGANO
1335,TOMILLO
1335,AJEDREA
1335,CEDRON
1335,ESTRAGON FRANCES
1335,SALVIA
1335,ROMERO
1335,LAVANDIN
1335,ROSA MOSQUETA
1335,MIJO
1335,MEZCLA PARA AVES
1335,MEZCLA PARA CARNES
1335,MEZCLA PARA PESCADOS
1335,TE VERDE CON MENTA
1335,MEZCLA PARA HIERBAS FINAS
1335,TREBOL ROJO
1335,HISOPO
1335,TILO
1335,CHIA
1335,LIMON (CASCARA)
1335,NARANJA AMARGA 
1335, (HOJA
1335,CASCARA
1335,FLOR)
1335,NARANJA DULCE (CASCARA
1335,FLOR)
1335,POMELO (CASCARA
1335,SEMILLA)
1335,HOJA DE PARRA
1335,LEMON GRAS
1335,STEVIA
1335,MANDIOCA
1336,CORTES DE CARNE VACUNA CONGELADA
1336,CORTES DE CARNE VACUNA ENFRIADA
1337,CEREALES
1337,OLEAGINOSAS.
1338,MIEL
1339,PRODUCTOS ORGANICOS DE ORIGEN ANIMAL
1339,VEGETAL.
1340,CEREALES
1340,OLEAGINOSAS
1341,CEREALES
1341,OLEAGINOSAS
1341,OTROS PRODUCTOS ORGANICOS.
1342,ACEITE DE OLIVA
1343,COMERCIALIZACION DE CEREALES
1343,OLEAGINOSAS
1344,MIEL
1344,SUBPRODUCTOS DE LA COLMENA.
1345,MANI
1345,MANI CONFITERIA
1345,MANI FRITO SALADO
1345,MANI TOSTADO
1345,ACEITE DE MANI
1345,PASTA DE MANI
1345,HARINA DE MANI
1346,MANI
1347,ESPARRAGO 
1347,MIEL
1347,VINO
1347, DULCE
1348,MANI
1348,MANI CONFITERIA
1348,MANI FRITO SALADO
1348,MANI TOSTADO
1348,ACEITE DE MANI
1348,HARINA DE MANI
1349,MANI
1350,COMERCIALIZACION DE MANI
1350,SUS DERIVADOS.
1351,MANI
1351,MANI CONFITERIA
1351,MANI FRITO SALADO
1351,MANI TOSTADO
1351,ACEITE DE MANI
1351,HARINA DE MANI
1351,PASTA DE MANI
1352,MANI 
1353,MANI
1354,MANI
1354,SOJA
1355,CEREALES
1355,OLEAGINOSAS
1356,LANA SUCIA
1356,LANA PEINADA
1357,PROCESAMIENTO (ACONDICIONAMIENTO) DE CEREALES
1357,OLEAGINOSAS
1358,ARROZ INTEGRAL
1358,PULIDO
1358,LINO
1358,MIJO
1358,SORGO
1358,MAIZ
1358,AZUCAR
1358,CENTENO
1359,ACEITE DE OLIVA
1360,AJO
1360,ZAPALLO
1361,VINO
1361,MOSTO
1362,ACEITE DE OLIVA
1363,SEMILLA DE LECHUGA
1363,SEMILLA DE CEBOLLA
1364,PULPA CONCENTRADA DE DAMASCO
1364,PULPA CONCENTRADA DE MANZANA
1364,PULPA CONCENTRADA DE PERA
1364,PULPA CONCENTRADA DE CIRUELA
1365,AJO
1365,ZAPALLO
1366,ACEITE DE OLIVA
1367,VINO
1367,VINO ESPUMANTE
1368,VINO
1369,VINO
1370,ROSELLA
1370,STEVIA
1370,TE
1370,TE NEGRO
1370,TE VERDE
1370,YERBA MATE
1370,TE ROJO
1371,YERBA MATE
1372,YERBA MATE
1373,CIRUELA
1373,DURAZNO
1373,CEREZA
1373,MANZANA
1373,PERA
1373,ZAPALLO
1374,CEREZA
1374,NECTARINAS 
1374,PERA
1374,MANZANA
1374,CIRUELA
1374,DURAZNO
1375,PERAS
1375,MANZANAS
1375,DURAZNOS
1375,CEREZA
1375,CIRUELAS
1375,ZAPALLO
1376,JUGO CONCENTRADO
1376,PURE DE PERA
1377,MANZANAS
1377,PERAS
1378,MANZANAS
1378,PERAS
1378,UVAS
1378,ARANDANOS
1379,PERA
1379,MANZANA
1379,CIRUELAS
1379,DURAZNO
1379,NECTARINAS
1379,CEREZAS
1380,CEREALES
1380,OLEAGINOSAS
1381,CEREALES
1381,OLEAGINOSAS
1381,LEGUMINOSAS.
1382,CHIA (SALVIA HISPANICA L.)
1383,CEREALES
1383,OLEAGINOSAS
1384,CHIA (SALVIA HISPANICA L)
1384,TRIGO
1384,QUINOA
1385,AJO
1386,CEREALES
1386,OLEAGINOSAS
1387,MIEL
1387,SUBPRODUCTOS DE LA COLMENA
1388,AZUCAR DE CAÑA
1389,CHIA (SALVIA HISPANICA L.)
1389,POROTO
1389,SESAMO
1390,CHIA (SALVIA HISPANICA L.)
1391,CHIA (SALVIA HISPANICA L.)
1392,AZUCAR DE CAÑA
1392,CHIA (SALVIA HISPANICA L.)
1392,QUINOA
1392,SESAMO
1393,CHIA (SALVIA HISPANICA L.)
1393,FRUTILLA
1393,FRUTILLA CONGELADA
1393,ARANDANO
1393,ARANDANO CONGELADO
1394,CHIA
